OID,file,path,latitude,longitude,timestamp,scanArea,pitch,roll,x,y,area,amaj,amin,dist,conf,class,UTMNO,UTMLE
14,G0013407.JPG,C:\Users\RobindeVriesTheOcean\Dropbox (The Ocean Cleanup)\Ocean Research\Robin\GoPro NN\data\NPM3\Originals_Portside\G0013407.JPG,33.81349259997222,-140.7514355,2019-12-03 20:48:16,128919.97886178375,70.53750609481948,-2.001079618830066,522986.10103324626,3741531.2515961966,0.34195874507048984,1.1490530930005514,0.37462424254953974,32.45715135571345,0.14257812,0.0,7,S
15,G0013407.JPG,C:\Users\RobindeVriesTheOcean\Dropbox (The Ocean Cleanup)\Ocean Research\Robin\GoPro NN\data\NPM3\Originals_Portside\G0013407.JPG,33.81349259997222,-140.7514355,2019-12-03 20:48:16,128919.97886178375,70.53750609481948,-2.001079618830066,523000.71218246745,3741549.138013185,0.5484899374922412,1.2197386595882693,0.4829607347291354,44.805930501160155,0.4165039,0.0,7,S
16,G0013449.JPG,C:\Users\RobindeVriesTheOcean\Dropbox (The Ocean Cleanup)\Ocean Research\Robin\GoPro NN\data\NPM3\Originals_Portside\G0013449.JPG,33.81757989997222,-140.7412990999722,2019-12-03 20:51:52,169827.1387476965,69.93293096777982,-1.000540138719369,523928.04860212986,3742027.636566052,1.5066715658006373,2.372744074245991,0.6927328058041724,68.96979053632587,0.5644531,0.0,7,S
17,G0013465.JPG,C:\Users\RobindeVriesTheOcean\Dropbox (The Ocean Cleanup)\Ocean Research\Robin\GoPro NN\data\NPM3\Originals_Portside\G0013465.JPG,33.8190699,-140.73744879999998,2019-12-03 20:53:14,169513.3190638166,69.85577454972746,1.0005401387193622,524317.1407237649,3742196.8726923387,1.6918918505467664,2.5858094572903236,0.7298782397325415,73.50033355554645,0.49560547,0.0,7,S
18,G0013467.JPG,C:\Users\RobindeVriesTheOcean\Dropbox (The Ocean Cleanup)\Ocean Research\Robin\GoPro NN\data\NPM3\Originals_Portside\G0013467.JPG,33.81925489997222,-140.7369601999722,2019-12-03 20:53:25,167708.58392197787,70.44770610902059,1.0005401387193622,524360.6284145229,3742177.5804356793,1.1564528007008512,2.0110217363046097,0.7155978945786248,35.78853937936562,0.12695312,0.0,7,S
19,G0013467.JPG,C:\Users\RobindeVriesTheOcean\Dropbox (The Ocean Cleanup)\Ocean Research\Robin\GoPro NN\data\NPM3\Originals_Portside\G0013467.JPG,33.81925489997222,-140.7369601999722,2019-12-03 20:53:25,167708.58392197787,70.44770610902059,1.0005401387193622,524316.6577268462,3742223.0453500473,2.586005995685777,3.2491223748763853,0.8623539685852377,80.59220474949723,0.14013672,0.0,7,S
20,G0013467.JPG,C:\Users\RobindeVriesTheOcean\Dropbox (The Ocean Cleanup)\Ocean Research\Robin\GoPro NN\data\NPM3\Originals_Portside\G0013467.JPG,33.81925489997222,-140.7369601999722,2019-12-03 20:53:25,167708.58392197787,70.44770610902059,1.0005401387193622,524344.300388938,3742186.4653607327,0.5726850001648279,0.9794710307559936,0.616319325105545,39.79146167269836,0.73779297,0.0,7,S
21,G0013471.JPG,C:\Users\RobindeVriesTheOcean\Dropbox (The Ocean Cleanup)\Ocean Research\Robin\GoPro NN\data\NPM3\Originals_Portside\G0013471.JPG,33.81962999997223,-140.7359673999722,2019-12-03 20:53:45,276601.5502177403,69.70682022891623,-3.5102500326544e-15,524399.8785985034,3742370.234156847,33.461790991666064,15.094102897628645,2.366586747656373,184.92480624913478,0.20544434,0.0,7,S
22,G0013491.JPG,C:\Users\RobindeVriesTheOcean\Dropbox (The Ocean Cleanup)\Ocean Research\Robin\GoPro NN\data\NPM3\Originals_Portside\G0013491.JPG,33.82167729997222,-140.73100709997223,2019-12-03 20:55:28,275471.31164442434,69.92785508432992,-3.5102500326544e-15,524865.8814902331,3742473.161998921,0.6977104148152556,1.66640023411725,0.4816922293290536,62.502168443359984,0.21252441,0.0,7,S
23,G0013511.JPG,C:\Users\RobindeVriesTheOcean\Dropbox (The Ocean Cleanup)\Ocean Research\Robin\GoPro NN\data\NPM3\Originals_Portside\G0013511.JPG,33.82372629997223,-140.7261516,2019-12-03 20:57:11,279298.1789568853,69.19352423476099,-3.5102500326544e-15,525328.9483923265,3742674.7981561692,1.2935744640548468,2.038130286632182,0.7378183834212343,32.2354584900196,0.17785645,0.0,7,S
24,G0013511.JPG,C:\Users\RobindeVriesTheOcean\Dropbox (The Ocean Cleanup)\Ocean Research\Robin\GoPro NN\data\NPM3\Originals_Portside\G0013511.JPG,33.82372629997223,-140.7261516,2019-12-03 20:57:11,279298.1789568853,69.19352423476099,-3.5102500326544e-15,525360.3984882956,3742704.8411115883,2.6976539351465765,2.751971059185749,1.123947296559151,62.68036367475629,0.2409668,0.0,7,S
25,G0013511.JPG,C:\Users\RobindeVriesTheOcean\Dropbox (The Ocean Cleanup)\Ocean Research\Robin\GoPro NN\data\NPM3\Originals_Portside\G0013511.JPG,33.82372629997223,-140.7261516,2019-12-03 20:57:11,279298.1789568853,69.19352423476099,-3.5102500326544e-15,525344.5897883321,3742705.2667501927,0.9557487795773725,1.658623482264093,0.5921678583752645,60.257964620822875,0.38720703,0.0,7,S
26,G0013512.JPG,C:\Users\RobindeVriesTheOcean\Dropbox (The Ocean Cleanup)\Ocean Research\Robin\GoPro NN\data\NPM3\Originals_Portside\G0013512.JPG,33.8237305,-140.72614409997223,2019-12-03 20:57:11,279298.17895688524,69.19352423476099,-3.5102500326544e-15,525329.6411950635,3742675.2656821413,1.2935744640548468,2.0381302865590336,0.7378183830538952,32.235458490403566,0.17785645,0.0,7,S
27,G0013512.JPG,C:\Users\RobindeVriesTheOcean\Dropbox (The Ocean Cleanup)\Ocean Research\Robin\GoPro NN\data\NPM3\Originals_Portside\G0013512.JPG,33.8237305,-140.72614409997223,2019-12-03 20:57:11,279298.17895688524,69.19352423476099,-3.5102500326544e-15,525361.0912910326,3742705.30863756,2.6976539351465765,2.7519710592166504,1.123947296559151,62.680363674791465,0.2409668,0.0,7,S
28,G0013512.JPG,C:\Users\RobindeVriesTheOcean\Dropbox (The Ocean Cleanup)\Ocean Research\Robin\GoPro NN\data\NPM3\Originals_Portside\G0013512.JPG,33.8237305,-140.72614409997223,2019-12-03 20:57:11,279298.17895688524,69.19352423476099,-3.5102500326544e-15,525345.2825910691,3742705.7342761643,0.9557487795773725,1.6586234817939325,0.592167858355607,60.25796462082892,0.38720703,0.0,7,S
29,G0013559.JPG,C:\Users\RobindeVriesTheOcean\Dropbox (The Ocean Cleanup)\Ocean Research\Robin\GoPro NN\data\NPM3\Originals_Portside\G0013559.JPG,33.8285501,-140.71444109997222,2019-12-03 21:01:19,171933.39987172475,69.27167340739462,-1.000540138719369,526378.9653895722,3743267.618998423,5.41065710524996,6.046827567524891,1.01408578356903,95.80248094723314,0.2130127,0.0,7,S
30,G0013559.JPG,C:\Users\RobindeVriesTheOcean\Dropbox (The Ocean Cleanup)\Ocean Research\Robin\GoPro NN\data\NPM3\Originals_Portside\G0013559.JPG,33.8285501,-140.71444109997222,2019-12-03 21:01:19,171933.39987172475,69.27167340739462,-1.000540138719369,526413.1006308334,3743216.433428868,37.07299103648567,8.813221249972184,5.333019938393352,35.17677154832086,0.26464844,0.0,7,S
31,G0014590.JPG,C:\Users\RobindeVriesTheOcean\Dropbox (The Ocean Cleanup)\Ocean Research\Robin\GoPro NN\data\NPM3\Originals_Portside\G0014590.JPG,33.89580279997222,-140.542832,2019-12-03 22:29:37,128577.0921239478,70.30760469664706,2.001079618830059,542287.4263912427,3750728.2111086664,0.8559925918623423,1.5280982560791487,0.7674783775563866,35.73475743526068,0.10412598,0.0,7,S
32,G0014590.JPG,C:\Users\RobindeVriesTheOcean\Dropbox (The Ocean Cleanup)\Ocean Research\Robin\GoPro NN\data\NPM3\Originals_Portside\G0014590.JPG,33.89580279997222,-140.542832,2019-12-03 22:29:37,128577.0921239478,70.30760469664706,2.001079618830059,542287.4135060619,3750739.2696348946,0.45659681557197895,1.2000447797748193,0.46117859847361364,45.72017582027388,0.23144531,0.0,7,S
33,G0014590.JPG,C:\Users\RobindeVriesTheOcean\Dropbox (The Ocean Cleanup)\Ocean Research\Robin\GoPro NN\data\NPM3\Originals_Portside\G0014590.JPG,33.89580279997222,-140.542832,2019-12-03 22:29:37,128577.0921239478,70.30760469664706,2.001079618830059,542284.1448728184,3750721.287291972,0.2818440383043083,0.8602870306699579,0.4419077389798366,28.09193214066991,0.6689453,0.0,7,S
34,G0014591.JPG,C:\Users\RobindeVriesTheOcean\Dropbox (The Ocean Cleanup)\Ocean Research\Robin\GoPro NN\data\NPM3\Originals_Portside\G0014591.JPG,33.8958238,-140.54272199997223,2019-12-03 22:29:47,273987.96682123863,70.22353961734326,-3.5102500326544e-15,542284.3382991274,3750750.4560576226,0.583933970944625,1.3493543596255086,0.44754432367521413,51.29794964041853,0.14013672,0.0,7,S
35,G0014632.JPG,C:\Users\RobindeVriesTheOcean\Dropbox (The Ocean Cleanup)\Ocean Research\Robin\GoPro NN\data\NPM3\Originals_Portside\G0014632.JPG,42.30460949997222,-130.09445819997222,2019-12-07 19:18:33,99320.85166216204,67.8785173918576,-4.002153973619844,409805.34641448595,4684197.595905522,0.13051317304461119,0.5385712152937728,0.3145637312101601,23.78617494359298,0.37939453,0.0,9,T
36,G0014655.JPG,C:\Users\RobindeVriesTheOcean\Dropbox (The Ocean Cleanup)\Ocean Research\Robin\GoPro NN\data\NPM3\Originals_Portside\G0014655.JPG,33.896575099972225,-140.538394,2019-12-03 22:35:16,168693.2827469535,70.30273279969862,-1.000540138719369,542697.8718464625,3750813.1181621086,0.6720271619722391,1.3317324379146565,0.6654391242671027,33.77240881656763,0.48242188,0.0,7,S
37,G0014965.JPG,C:\Users\RobindeVriesTheOcean\Dropbox (The Ocean Cleanup)\Ocean Research\Robin\GoPro NN\data\NPM3\Originals_Portside\G0014965.JPG,31.7874304,-143.9301073999722,2019-12-02 18:32:48,125737.92827427108,71.65304373704143,2.001079618830059,222565.89897447798,3520657.562853665,0.9828536256411371,1.9129861862629278,0.624034256792253,48.78751761725294,0.35595703,0.0,7,R
38,G0014967.JPG,C:\Users\RobindeVriesTheOcean\Dropbox (The Ocean Cleanup)\Ocean Research\Robin\GoPro NN\data\NPM3\Originals_Portside\G0014967.JPG,31.7874492,-143.92997339997223,2019-12-02 18:32:58,164295.20987320074,71.64461421141701,1.0005401387193622,222569.54218228633,3520655.736423505,2.6987996661904923,3.146175458197049,0.9680074855141669,42.1717351355898,0.14575195,0.0,7,R
